in s,C1 in V
1.05936E-05,1.21338E+01
1.05940E-05,1.21826E+01
1.05944E-05,1.22803E+01
1.05948E-05,1.21826E+01
1.05952E-05,1.20361E+01
1.05956E-05,1.20361E+01
1.05960E-05,1.21826E+01
1.05964E-05,1.20850E+01
1.05968E-05,1.21826E+01
1.05972E-05,1.21826E+01
1.05976E-05,1.21338E+01
1.05980E-05,1.20361E+01
1.05984E-05,1.20850E+01
1.05988E-05,1.21826E+01
1.05992E-05,1.20361E+01
1.05996E-05,1.22314E+01
1.06000E-05,1.19873E+01
1.06004E-05,1.21338E+01
1.06008E-05,1.20361E+01
1.06012E-05,1.20361E+01
1.06016E-05,1.20361E+01
1.06020E-05,1.20361E+01
1.06024E-05,1.21338E+01
1.06028E-05,1.20361E+01
1.06032E-05,1.19873E+01
1.06036E-05,1.20850E+01
1.06040E-05,1.20361E+01
1.06044E-05,1.20850E+01
1.06048E-05,1.20361E+01
1.06052E-05,1.19873E+01
1.06056E-05,1.20850E+01
1.06060E-05,1.20361E+01
1.06064E-05,1.18896E+01
1.06068E-05,1.20361E+01
1.06072E-05,1.20361E+01
1.06076E-05,1.20850E+01
1.06080E-05,1.20361E+01
1.06084E-05,1.22314E+01
1.06088E-05,1.21338E+01
1.06092E-05,1.20850E+01
1.06096E-05,1.20361E+01
1.06100E-05,1.20361E+01
1.06104E-05,1.20850E+01
1.06108E-05,1.19385E+01
1.06112E-05,1.18896E+01
1.06116E-05,1.20850E+01
1.06120E-05,1.19873E+01
1.06124E-05,1.19385E+01
1.06128E-05,1.18408E+01
1.06132E-05,1.19385E+01
1.06136E-05,1.20361E+01
1.06140E-05,1.20361E+01
1.06144E-05,1.20850E+01
1.06148E-05,1.20361E+01
1.06152E-05,1.20850E+01
1.06156E-05,1.21338E+01
1.06160E-05,1.20361E+01
1.06164E-05,1.20361E+01
1.06168E-05,1.19385E+01
1.06172E-05,1.18896E+01
1.06176E-05,1.18408E+01
1.06180E-05,1.19873E+01
1.06184E-05,1.19873E+01
1.06188E-05,1.19873E+01
1.06192E-05,1.19873E+01
1.06196E-05,1.20850E+01
1.06200E-05,1.21338E+01
1.06204E-05,1.20850E+01
1.06208E-05,1.19873E+01
1.06212E-05,1.19385E+01
1.06216E-05,1.20850E+01
1.06220E-05,1.21338E+01
1.06224E-05,1.20850E+01
1.06228E-05,1.20361E+01
1.06232E-05,1.22803E+01
1.06236E-05,1.21338E+01
1.06240E-05,1.20361E+01
1.06244E-05,1.20361E+01
1.06248E-05,1.20361E+01
1.06252E-05,1.22803E+01
1.06256E-05,1.20361E+01
1.06260E-05,1.19873E+01
1.06264E-05,1.19873E+01
1.06268E-05,1.20361E+01
1.06272E-05,1.19873E+01
1.06276E-05,1.20361E+01
1.06280E-05,1.22803E+01
1.06284E-05,1.20361E+01
1.06288E-05,1.20361E+01
1.06292E-05,1.21826E+01
1.06296E-05,1.22803E+01
1.06300E-05,1.22314E+01
1.06304E-05,1.20361E+01
1.06308E-05,1.20850E+01
1.06312E-05,1.19873E+01
1.06316E-05,1.20850E+01
1.06320E-05,1.21826E+01
1.06324E-05,1.21826E+01
1.06328E-05,1.21826E+01
1.06332E-05,1.21826E+01
1.06336E-05,1.20361E+01
1.06340E-05,1.21338E+01
1.06344E-05,1.22314E+01
1.06348E-05,1.20850E+01
1.06352E-05,1.20850E+01
1.06356E-05,1.21826E+01
1.06360E-05,1.21826E+01
1.06364E-05,1.21826E+01
1.06368E-05,1.20850E+01
1.06372E-05,1.21826E+01
1.06376E-05,1.20850E+01
1.06380E-05,1.21338E+01
1.06384E-05,1.21826E+01
1.06388E-05,1.21826E+01
1.06392E-05,1.20850E+01
1.06396E-05,1.21826E+01
1.06400E-05,1.19873E+01
1.06404E-05,1.21338E+01
1.06408E-05,1.21338E+01
1.06412E-05,1.21338E+01
1.06416E-05,1.22314E+01
1.06420E-05,1.20850E+01
1.06424E-05,1.20361E+01
1.06428E-05,1.20361E+01
1.06432E-05,1.20361E+01
1.06436E-05,1.21826E+01
1.06440E-05,1.20850E+01
1.06444E-05,1.21826E+01
1.06448E-05,1.21826E+01
1.06452E-05,1.22803E+01
1.06456E-05,1.21826E+01
1.06460E-05,1.21826E+01
1.06464E-05,1.20361E+01
1.06468E-05,1.20361E+01
1.06472E-05,1.22314E+01
1.06476E-05,1.20850E+01
1.06480E-05,1.21338E+01
1.06484E-05,1.21338E+01
1.06488E-05,1.20361E+01
1.06492E-05,1.18896E+01
1.06496E-05,1.20361E+01
1.06500E-05,1.21338E+01
1.06504E-05,1.20361E+01
1.06508E-05,1.21338E+01
1.06512E-05,1.20850E+01
1.06516E-05,1.21338E+01
1.06520E-05,1.20361E+01
1.06524E-05,1.20850E+01
1.06528E-05,1.20361E+01
1.06532E-05,1.19873E+01
1.06536E-05,1.19873E+01
1.06540E-05,1.19873E+01
1.06544E-05,1.19873E+01
1.06548E-05,1.19873E+01
1.06552E-05,1.19873E+01
1.06556E-05,1.19873E+01
1.06560E-05,1.20361E+01
1.06564E-05,1.20361E+01
1.06568E-05,1.19873E+01
1.06572E-05,1.20361E+01
1.06576E-05,1.18896E+01
1.06580E-05,1.20850E+01
1.06584E-05,1.19385E+01
1.06588E-05,1.20361E+01
1.06592E-05,1.19873E+01
1.06596E-05,1.19873E+01
1.06600E-05,1.20850E+01
1.06604E-05,1.19873E+01
1.06608E-05,1.18896E+01
1.06612E-05,1.18896E+01
1.06616E-05,1.21826E+01
1.06620E-05,1.20361E+01
1.06624E-05,1.19873E+01
1.06628E-05,1.18896E+01
1.06632E-05,1.20850E+01
1.06636E-05,1.20361E+01
1.06640E-05,1.19385E+01
1.06644E-05,1.20361E+01
1.06648E-05,1.21338E+01
1.06652E-05,1.18896E+01
1.06656E-05,1.19385E+01
1.06660E-05,1.19873E+01
1.06664E-05,1.19385E+01
1.06668E-05,1.19385E+01
1.06672E-05,1.20361E+01
1.06676E-05,1.21338E+01
1.06680E-05,1.20361E+01
1.06684E-05,1.19873E+01
1.06688E-05,1.20361E+01
1.06692E-05,1.21826E+01
1.06696E-05,1.19873E+01
1.06700E-05,1.20850E+01
1.06704E-05,1.19873E+01
1.06708E-05,1.20850E+01
1.06712E-05,1.20850E+01
1.06716E-05,1.19385E+01
1.06720E-05,1.20361E+01
1.06724E-05,1.20361E+01
1.06728E-05,1.20361E+01
1.06732E-05,1.21338E+01
1.06736E-05,1.20850E+01
1.06740E-05,1.20361E+01
1.06744E-05,1.22803E+01
1.06748E-05,1.20850E+01
1.06752E-05,1.20850E+01
1.06756E-05,1.20850E+01
1.06760E-05,1.20361E+01
1.06764E-05,1.19873E+01
1.06768E-05,1.20361E+01
1.06772E-05,1.21338E+01
1.06776E-05,1.20850E+01
1.06780E-05,1.21338E+01
1.06784E-05,1.21338E+01
1.06788E-05,1.21826E+01
1.06792E-05,1.20850E+01
1.06796E-05,1.21338E+01
1.06800E-05,1.21826E+01
1.06804E-05,1.20850E+01
1.06808E-05,1.21338E+01
1.06812E-05,1.21826E+01
1.06816E-05,1.21338E+01
1.06820E-05,1.21338E+01
1.06824E-05,1.22314E+01
1.06828E-05,1.23779E+01
1.06832E-05,1.22314E+01
1.06836E-05,1.21826E+01
1.06840E-05,1.19873E+01
1.06844E-05,1.21338E+01
1.06848E-05,1.19385E+01
1.06852E-05,1.21338E+01
1.06856E-05,1.21338E+01
1.06860E-05,1.20361E+01
1.06864E-05,1.21338E+01
1.06868E-05,1.21338E+01
1.06872E-05,1.22314E+01
1.06876E-05,1.20850E+01
1.06880E-05,1.20850E+01
1.06884E-05,1.22803E+01
1.06888E-05,1.21338E+01
1.06892E-05,1.21338E+01
1.06896E-05,1.20361E+01
1.06900E-05,1.20361E+01
1.06904E-05,1.20850E+01
1.06908E-05,1.20361E+01
1.06912E-05,1.18896E+01
1.06916E-05,1.20850E+01
1.06920E-05,1.22314E+01
1.06924E-05,1.21338E+01
1.06928E-05,1.21826E+01
1.06932E-05,1.22314E+01
1.06936E-05,1.20361E+01
1.06940E-05,1.21338E+01
1.06944E-05,1.21338E+01
1.06948E-05,1.20850E+01
1.06952E-05,1.21338E+01
1.06956E-05,1.20361E+01
1.06960E-05,1.20361E+01
1.06964E-05,1.19873E+01
1.06968E-05,1.20850E+01
1.06972E-05,1.20850E+01
1.06976E-05,1.20850E+01
1.06980E-05,1.21826E+01
1.06984E-05,1.20850E+01
1.06988E-05,1.19385E+01
1.06992E-05,1.21338E+01
1.06996E-05,1.20850E+01
1.07000E-05,1.20850E+01
1.07004E-05,1.20361E+01
1.07008E-05,1.21826E+01
1.07012E-05,1.22803E+01
1.07016E-05,1.21338E+01
1.07020E-05,1.21826E+01
1.07024E-05,1.21338E+01
1.07028E-05,1.22314E+01
1.07032E-05,1.20850E+01
1.07036E-05,1.21338E+01
1.07040E-05,1.20850E+01
1.07044E-05,1.19873E+01
1.07048E-05,1.19873E+01
1.07052E-05,1.20850E+01
1.07056E-05,1.20361E+01
1.07060E-05,1.19385E+01
1.07064E-05,1.20361E+01
1.07068E-05,1.20361E+01
1.07072E-05,1.19873E+01
1.07076E-05,1.20850E+01
1.07080E-05,1.20361E+01
1.07084E-05,1.20850E+01
1.07088E-05,1.19873E+01
1.07092E-05,1.20361E+01
1.07096E-05,1.20361E+01
1.07100E-05,1.18408E+01
1.07104E-05,1.18408E+01
1.07108E-05,1.19873E+01
1.07112E-05,1.19385E+01
1.07116E-05,1.20361E+01
1.07120E-05,1.20850E+01
1.07124E-05,1.20850E+01
1.07128E-05,1.20361E+01
1.07132E-05,1.19873E+01
1.07136E-05,1.21826E+01
1.07140E-05,1.22803E+01
1.07144E-05,1.19873E+01
1.07148E-05,1.19873E+01
1.07152E-05,1.18408E+01
1.07156E-05,1.19873E+01
1.07160E-05,1.20850E+01
1.07164E-05,1.18896E+01
1.07168E-05,1.19873E+01
1.07172E-05,1.19873E+01
1.07176E-05,1.18896E+01
1.07180E-05,1.19873E+01
1.07184E-05,1.20850E+01
1.07188E-05,1.19873E+01
1.07192E-05,1.20361E+01
1.07196E-05,1.19385E+01
1.07200E-05,1.21826E+01
1.07204E-05,1.21338E+01
1.07208E-05,1.20850E+01
1.07212E-05,1.21338E+01
1.07216E-05,1.19873E+01
1.07220E-05,1.19873E+01
1.07224E-05,1.21338E+01
1.07228E-05,1.19873E+01
1.07232E-05,1.21338E+01
1.07236E-05,1.20361E+01
1.07240E-05,1.19385E+01
1.07244E-05,1.19873E+01
1.07248E-05,1.19873E+01
1.07252E-05,1.19873E+01
1.07256E-05,1.20361E+01
1.07260E-05,1.19873E+01
1.07264E-05,1.19385E+01
1.07268E-05,1.20361E+01
1.07272E-05,1.21338E+01
1.07276E-05,1.21338E+01
1.07280E-05,1.21826E+01
1.07284E-05,1.20361E+01
1.07288E-05,1.21338E+01
1.07292E-05,1.21338E+01
1.07296E-05,1.19873E+01
1.07300E-05,1.19873E+01
1.07304E-05,1.20361E+01
1.07308E-05,1.19873E+01
1.07312E-05,1.21338E+01
1.07316E-05,1.20361E+01
1.07320E-05,1.20850E+01
1.07324E-05,1.20850E+01
1.07328E-05,1.21826E+01
1.07332E-05,1.21826E+01
1.07336E-05,1.20361E+01
1.07340E-05,1.20850E+01
1.07344E-05,1.21826E+01
1.07348E-05,1.20361E+01
1.07352E-05,1.22803E+01
1.07356E-05,1.20361E+01
1.07360E-05,1.20361E+01
1.07364E-05,1.20361E+01
1.07368E-05,1.19873E+01
1.07372E-05,1.21826E+01
1.07376E-05,1.20850E+01
1.07380E-05,1.21338E+01
1.07384E-05,1.21338E+01
1.07388E-05,1.21826E+01
1.07392E-05,1.21338E+01
1.07396E-05,1.21826E+01
1.07400E-05,1.21338E+01
1.07404E-05,1.21826E+01
1.07408E-05,1.20850E+01
1.07412E-05,1.20361E+01
1.07416E-05,1.20850E+01
1.07420E-05,1.20850E+01
1.07424E-05,1.20361E+01
1.07428E-05,1.18896E+01
1.07432E-05,1.21826E+01
1.07436E-05,1.21826E+01
1.07440E-05,1.21338E+01
1.07444E-05,1.21338E+01
1.07448E-05,1.21338E+01
1.07452E-05,1.19873E+01
1.07456E-05,1.20850E+01
1.07460E-05,1.21826E+01
1.07464E-05,1.20361E+01
1.07468E-05,1.22314E+01
1.07472E-05,1.20850E+01
1.07476E-05,1.21826E+01
1.07480E-05,1.20850E+01
1.07484E-05,1.20850E+01
1.07488E-05,1.21338E+01
1.07492E-05,1.20850E+01
1.07496E-05,1.21338E+01
1.07500E-05,1.21826E+01
1.07504E-05,1.19873E+01
1.07508E-05,1.20850E+01
1.07512E-05,1.20850E+01
1.07516E-05,1.20361E+01
1.07520E-05,1.20361E+01
1.07524E-05,1.19873E+01
1.07528E-05,1.21338E+01
1.07532E-05,1.21826E+01
1.07536E-05,1.21826E+01
1.07540E-05,1.20361E+01
1.07544E-05,1.20361E+01
1.07548E-05,1.19385E+01
1.07552E-05,1.20850E+01
1.07556E-05,1.21826E+01
1.07560E-05,1.22803E+01
1.07564E-05,1.20850E+01
1.07568E-05,1.20850E+01
1.07572E-05,1.20850E+01
1.07576E-05,1.20361E+01
1.07580E-05,1.19873E+01
1.07584E-05,1.19385E+01
1.07588E-05,1.21826E+01
1.07592E-05,1.20361E+01
1.07596E-05,1.21338E+01
1.07600E-05,1.20850E+01
1.07604E-05,1.19873E+01
1.07608E-05,1.19873E+01
1.07612E-05,1.19873E+01
1.07616E-05,1.18408E+01
1.07620E-05,1.19873E+01
1.07624E-05,1.20850E+01
1.07628E-05,1.20850E+01
1.07632E-05,1.19385E+01
1.07636E-05,1.18408E+01
1.07640E-05,1.20361E+01
1.07644E-05,1.18896E+01
1.07648E-05,1.20361E+01
1.07652E-05,1.19873E+01
1.07656E-05,1.19873E+01
1.07660E-05,1.21338E+01
1.07664E-05,1.19873E+01
1.07668E-05,1.20850E+01
1.07672E-05,1.19873E+01
1.07676E-05,1.19873E+01
1.07680E-05,1.20361E+01
1.07684E-05,1.20361E+01
1.07688E-05,1.20850E+01
1.07692E-05,1.20850E+01
1.07696E-05,1.18408E+01
1.07700E-05,1.19385E+01
1.07704E-05,1.19873E+01
1.07708E-05,1.18408E+01
1.07712E-05,1.18408E+01
1.07716E-05,1.19385E+01
1.07720E-05,1.19873E+01
1.07724E-05,1.20850E+01
1.07728E-05,1.20361E+01
1.07732E-05,1.20361E+01
1.07736E-05,1.20361E+01
1.07740E-05,1.19873E+01
1.07744E-05,1.19873E+01
1.07748E-05,1.19873E+01
1.07752E-05,1.20361E+01
1.07756E-05,1.19873E+01
1.07760E-05,1.19385E+01
1.07764E-05,1.20361E+01
1.07768E-05,1.21338E+01
1.07772E-05,1.22314E+01
1.07776E-05,1.20361E+01
1.07780E-05,1.20361E+01
1.07784E-05,1.19873E+01
1.07788E-05,1.19873E+01
1.07792E-05,1.20361E+01
1.07796E-05,1.21338E+01
1.07800E-05,1.20361E+01
1.07804E-05,1.20361E+01
1.07808E-05,1.19873E+01
1.07812E-05,1.20850E+01
1.07816E-05,1.20850E+01
1.07820E-05,1.19873E+01
1.07824E-05,1.21338E+01
1.07828E-05,1.19873E+01
1.07832E-05,1.20361E+01
1.07836E-05,1.20361E+01
1.07840E-05,1.20361E+01
1.07844E-05,1.20361E+01
1.07848E-05,1.20850E+01
1.07852E-05,1.21826E+01
1.07856E-05,1.20850E+01
1.07860E-05,1.21826E+01
1.07864E-05,1.21338E+01
1.07868E-05,1.20361E+01
1.07872E-05,1.21338E+01
1.07876E-05,1.21338E+01
1.07880E-05,1.21826E+01
1.07884E-05,1.20361E+01
1.07888E-05,1.21338E+01
1.07892E-05,1.21338E+01
1.07896E-05,1.21826E+01
1.07900E-05,1.21338E+01
1.07904E-05,1.20850E+01
1.07908E-05,1.21338E+01
1.07912E-05,1.20361E+01
1.07916E-05,1.20361E+01
1.07920E-05,1.21338E+01
1.07924E-05,1.20850E+01
1.07928E-05,1.21338E+01
1.07932E-05,1.21338E+01
1.07936E-05,1.21826E+01
1.07940E-05,1.20850E+01
1.07944E-05,1.21338E+01
1.07948E-05,1.20850E+01
1.07952E-05,1.20361E+01
1.07956E-05,1.19873E+01
1.07960E-05,1.20361E+01
1.07964E-05,1.20361E+01
1.07968E-05,1.20850E+01
1.07972E-05,1.21826E+01
1.07976E-05,1.21338E+01
1.07980E-05,1.21338E+01
1.07984E-05,1.19873E+01
1.07988E-05,1.19873E+01
1.07992E-05,1.20850E+01
1.07996E-05,1.21338E+01
1.08000E-05,1.19385E+01
1.08004E-05,1.20361E+01
1.08008E-05,1.21338E+01
1.08012E-05,1.21338E+01
1.08016E-05,1.21826E+01
1.08020E-05,1.20361E+01
1.08024E-05,1.19873E+01
1.08028E-05,1.21826E+01
1.08032E-05,1.20361E+01
1.08036E-05,1.20850E+01
1.08040E-05,1.20361E+01
1.08044E-05,1.20850E+01
1.08048E-05,1.20361E+01
1.08052E-05,1.20361E+01
1.08056E-05,1.20850E+01
1.08060E-05,1.20361E+01
1.08064E-05,1.19873E+01
1.08068E-05,1.20361E+01
1.08072E-05,1.21338E+01
1.08076E-05,1.20850E+01
1.08080E-05,1.20850E+01
1.08084E-05,1.20361E+01
1.08088E-05,1.21338E+01
1.08092E-05,1.21338E+01
1.08096E-05,1.20361E+01
1.08100E-05,1.19873E+01
1.08104E-05,1.19873E+01
1.08108E-05,1.21338E+01
1.08112E-05,1.19873E+01
1.08116E-05,1.21826E+01
1.08120E-05,1.20850E+01
1.08124E-05,1.19873E+01
1.08128E-05,1.19873E+01
1.08132E-05,1.18408E+01
1.08136E-05,1.19873E+01
1.08140E-05,1.20361E+01
1.08144E-05,1.19873E+01
1.08148E-05,1.19873E+01
1.08152E-05,1.18896E+01
1.08156E-05,1.20850E+01
1.08160E-05,1.19385E+01
1.08164E-05,1.20361E+01
1.08168E-05,1.21338E+01
1.08172E-05,1.19873E+01
1.08176E-05,1.18408E+01
1.08180E-05,1.19873E+01
1.08184E-05,1.20850E+01
1.08188E-05,1.19873E+01
1.08192E-05,1.18896E+01
1.08196E-05,1.18408E+01
1.08200E-05,1.19873E+01
1.08204E-05,1.20850E+01
1.08208E-05,1.18408E+01
1.08212E-05,1.20361E+01
1.08216E-05,1.18408E+01
1.08220E-05,1.19385E+01
1.08224E-05,1.20850E+01
1.08228E-05,1.20361E+01
1.08232E-05,1.21338E+01
1.08236E-05,1.21826E+01
1.08240E-05,1.18408E+01
1.08244E-05,1.19873E+01
1.08248E-05,1.19385E+01
1.08252E-05,1.20361E+01
1.08256E-05,1.20361E+01
1.08260E-05,1.19873E+01
1.08264E-05,1.21338E+01
1.08268E-05,1.20361E+01
1.08272E-05,1.19385E+01
1.08276E-05,1.19873E+01
1.08280E-05,1.20361E+01
1.08284E-05,1.19873E+01
1.08288E-05,1.19873E+01
1.08292E-05,1.19873E+01
1.08296E-05,1.18896E+01
1.08300E-05,1.19873E+01
1.08304E-05,1.19385E+01
1.08308E-05,1.20361E+01
1.08312E-05,1.20850E+01
1.08316E-05,1.20361E+01
1.08320E-05,1.21826E+01
1.08324E-05,1.20361E+01
1.08328E-05,1.21338E+01
1.08332E-05,1.21338E+01
1.08336E-05,1.18408E+01
1.08340E-05,1.19873E+01
1.08344E-05,1.20361E+01
1.08348E-05,1.20361E+01
1.08352E-05,1.20361E+01
1.08356E-05,1.22314E+01
1.08360E-05,1.20850E+01
1.08364E-05,1.20361E+01
1.08368E-05,1.18896E+01
1.08372E-05,1.22314E+01
1.08376E-05,1.20361E+01
1.08380E-05,1.21338E+01
1.08384E-05,1.19385E+01
1.08388E-05,1.21826E+01
1.08392E-05,1.21826E+01
1.08396E-05,1.21338E+01
1.08400E-05,1.21826E+01
1.08404E-05,1.20361E+01
1.08408E-05,1.20361E+01
1.08412E-05,1.20850E+01
1.08416E-05,1.20850E+01
1.08420E-05,1.21826E+01
1.08424E-05,1.20850E+01
1.08428E-05,1.21826E+01
1.08432E-05,1.20361E+01
1.08436E-05,1.21338E+01
1.08440E-05,1.20850E+01
1.08444E-05,1.20361E+01
1.08448E-05,1.21826E+01
1.08452E-05,1.22314E+01
1.08456E-05,1.22803E+01
1.08460E-05,1.20850E+01
1.08464E-05,1.22803E+01
1.08468E-05,1.21338E+01
1.08472E-05,1.20850E+01
1.08476E-05,1.19873E+01
1.08480E-05,1.21826E+01
1.08484E-05,1.21826E+01
1.08488E-05,1.20850E+01
1.08492E-05,1.21826E+01
1.08496E-05,1.20850E+01
1.08500E-05,1.20361E+01
1.08504E-05,1.20361E+01
1.08508E-05,1.20850E+01
1.08512E-05,1.19873E+01
1.08516E-05,1.21338E+01
1.08520E-05,1.21338E+01
1.08524E-05,1.19385E+01
1.08528E-05,1.20361E+01
1.08532E-05,1.20850E+01
1.08536E-05,1.20361E+01
1.08540E-05,1.20361E+01
1.08544E-05,1.20361E+01
1.08548E-05,1.21826E+01
1.08552E-05,1.21338E+01
1.08556E-05,1.21338E+01
1.08560E-05,1.19873E+01
1.08564E-05,1.20361E+01
1.08568E-05,1.21338E+01
1.08572E-05,1.20850E+01
1.08576E-05,1.20361E+01
1.08580E-05,1.19385E+01
1.08584E-05,1.21826E+01
1.08588E-05,1.21338E+01
1.08592E-05,1.20850E+01
1.08596E-05,1.18896E+01
1.08600E-05,1.20850E+01
1.08604E-05,1.20361E+01
1.08608E-05,1.19873E+01
1.08612E-05,1.21826E+01
1.08616E-05,1.20361E+01
1.08620E-05,1.21826E+01
1.08624E-05,1.20361E+01
1.08628E-05,1.19385E+01
1.08632E-05,1.18896E+01
1.08636E-05,1.19385E+01
1.08640E-05,1.19873E+01
1.08644E-05,1.19873E+01
1.08648E-05,1.21338E+01
1.08652E-05,1.20361E+01
1.08656E-05,1.19385E+01
1.08660E-05,1.19873E+01
1.08664E-05,1.19873E+01
1.08668E-05,1.20361E+01
1.08672E-05,1.19385E+01
1.08676E-05,1.19873E+01
1.08680E-05,1.19385E+01
1.08684E-05,1.20361E+01
1.08688E-05,1.20361E+01
1.08692E-05,1.20850E+01
1.08696E-05,1.20361E+01
1.08700E-05,1.21338E+01
1.08704E-05,1.20361E+01
1.08708E-05,1.20361E+01
1.08712E-05,1.19385E+01
1.08716E-05,1.19873E+01
1.08720E-05,1.19385E+01
1.08724E-05,1.20850E+01
1.08728E-05,1.20361E+01
1.08732E-05,1.22314E+01
1.08736E-05,1.22314E+01
1.08740E-05,1.20361E+01
1.08744E-05,1.20361E+01
1.08748E-05,1.21338E+01
1.08752E-05,1.19873E+01
1.08756E-05,1.20850E+01
1.08760E-05,1.20850E+01
1.08764E-05,1.18408E+01
1.08768E-05,1.20850E+01
1.08772E-05,1.20361E+01
1.08776E-05,1.20361E+01
1.08780E-05,1.20850E+01
1.08784E-05,1.19873E+01
1.08788E-05,1.19873E+01
1.08792E-05,1.20361E+01
1.08796E-05,1.20361E+01
1.08800E-05,1.20361E+01
1.08804E-05,1.20361E+01
1.08808E-05,1.19873E+01
1.08812E-05,1.19873E+01
1.08816E-05,1.19385E+01
1.08820E-05,1.19873E+01
1.08824E-05,1.20361E+01
1.08828E-05,1.20850E+01
1.08832E-05,1.19385E+01
1.08836E-05,1.19873E+01
1.08840E-05,1.20850E+01
1.08844E-05,1.19873E+01
1.08848E-05,1.19873E+01
1.08852E-05,1.21338E+01
1.08856E-05,1.20361E+01
1.08860E-05,1.20850E+01
1.08864E-05,1.20361E+01
1.08868E-05,1.20361E+01
1.08872E-05,1.20361E+01
1.08876E-05,1.22803E+01
1.08880E-05,1.20361E+01
1.08884E-05,1.21826E+01
1.08888E-05,1.20361E+01
1.08892E-05,1.20850E+01
1.08896E-05,1.21826E+01
1.08900E-05,1.21338E+01
1.08904E-05,1.21826E+01
1.08908E-05,1.21338E+01
1.08912E-05,1.20850E+01
1.08916E-05,1.20361E+01
1.08920E-05,1.20850E+01
1.08924E-05,1.21338E+01
1.08928E-05,1.20850E+01
1.08932E-05,1.21338E+01
1.08936E-05,1.21826E+01
1.08940E-05,1.21826E+01
1.08944E-05,1.20361E+01
1.08948E-05,1.20850E+01
1.08952E-05,1.19873E+01
1.08956E-05,1.19873E+01
1.08960E-05,1.20361E+01
1.08964E-05,1.19873E+01
1.08968E-05,1.21338E+01
1.08972E-05,1.21826E+01
1.08976E-05,1.19873E+01
1.08980E-05,1.21338E+01
1.08984E-05,1.20361E+01
1.08988E-05,1.20361E+01
1.08992E-05,1.21338E+01
1.08996E-05,1.21826E+01
1.09000E-05,1.20361E+01
1.09004E-05,1.22314E+01
1.09008E-05,1.21826E+01
1.09012E-05,1.21826E+01
1.09016E-05,1.20850E+01
1.09020E-05,1.19873E+01
1.09024E-05,1.20850E+01
1.09028E-05,1.21338E+01
1.09032E-05,1.20850E+01
1.09036E-05,1.20361E+01
1.09040E-05,1.21338E+01
1.09044E-05,1.19873E+01
1.09048E-05,1.20850E+01
1.09052E-05,1.20850E+01
1.09056E-05,1.22314E+01
1.09060E-05,1.20361E+01
1.09064E-05,1.20361E+01
1.09068E-05,1.20850E+01
1.09072E-05,1.19873E+01
1.09076E-05,1.20361E+01
1.09080E-05,1.20850E+01
1.09084E-05,1.21338E+01
1.09088E-05,1.20850E+01
1.09092E-05,1.20361E+01
1.09096E-05,1.21338E+01
1.09100E-05,1.21826E+01
1.09104E-05,1.20850E+01
1.09108E-05,1.19873E+01
1.09112E-05,1.20361E+01
1.09116E-05,1.21338E+01
1.09120E-05,1.20850E+01
1.09124E-05,1.20361E+01
1.09128E-05,1.19385E+01
1.09132E-05,1.20850E+01
1.09136E-05,1.20850E+01
1.09140E-05,1.21826E+01
1.09144E-05,1.18896E+01
1.09148E-05,1.20361E+01
1.09152E-05,1.20850E+01
1.09156E-05,1.20850E+01
1.09160E-05,1.21338E+01
1.09164E-05,1.20361E+01
1.09168E-05,1.20850E+01
1.09172E-05,1.20850E+01
1.09176E-05,1.19873E+01
1.09180E-05,1.19873E+01
1.09184E-05,1.19385E+01
1.09188E-05,1.20361E+01
1.09192E-05,1.19873E+01
1.09196E-05,1.21826E+01
1.09200E-05,1.19873E+01
1.09204E-05,1.21338E+01
1.09208E-05,1.20361E+01
1.09212E-05,1.19385E+01
1.09216E-05,1.19385E+01
1.09220E-05,1.20361E+01
1.09224E-05,1.20850E+01
1.09228E-05,1.21338E+01
1.09232E-05,1.21338E+01
1.09236E-05,1.20850E+01
1.09240E-05,1.20361E+01
1.09244E-05,1.18896E+01
1.09248E-05,1.17432E+01
1.09252E-05,1.19873E+01
1.09256E-05,1.19873E+01
1.09260E-05,1.20361E+01
1.09264E-05,1.18408E+01
1.09268E-05,1.20361E+01
1.09272E-05,1.20850E+01
1.09276E-05,1.19385E+01
1.09280E-05,1.20850E+01
1.09284E-05,1.20850E+01
1.09288E-05,1.21338E+01
1.09292E-05,1.21826E+01
1.09296E-05,1.19873E+01
1.09300E-05,1.20361E+01
1.09304E-05,1.20361E+01
1.09308E-05,1.20361E+01
1.09312E-05,1.20361E+01
1.09316E-05,1.19873E+01
1.09320E-05,1.20850E+01
1.09324E-05,1.21826E+01
1.09328E-05,1.21338E+01
1.09332E-05,1.20361E+01
1.09336E-05,1.20361E+01
1.09340E-05,1.19873E+01
1.09344E-05,1.20850E+01
1.09348E-05,1.20850E+01
1.09352E-05,1.21826E+01
1.09356E-05,1.20361E+01
1.09360E-05,1.20361E+01
1.09364E-05,1.19873E+01
1.09368E-05,1.21338E+01
1.09372E-05,1.20361E+01
1.09376E-05,1.20850E+01
1.09380E-05,1.23291E+01
1.09384E-05,1.22803E+01
1.09388E-05,1.22803E+01
1.09392E-05,1.21338E+01
1.09396E-05,1.21826E+01
1.09400E-05,1.20850E+01
1.09404E-05,1.21826E+01
1.09408E-05,1.20361E+01
1.09412E-05,1.19873E+01
1.09416E-05,1.19873E+01
1.09420E-05,1.20361E+01
1.09424E-05,1.21338E+01
1.09428E-05,1.21338E+01
